105	,	 src/main/java/net/sf/jabref/gui/FieldWeightDialog.java
105	,	 src/main/java/net/sf/jabref/gui/FileHistory.java
105	,	 src/main/java/net/sf/jabref/gui/FileListEntryEditor.java
105	,	 src/main/java/net/sf/jabref/gui/GroupAddRemoveDialog.java
105	,	 src/main/java/net/sf/jabref/gui/ImportInspectionDialog.java
105	,	 src/main/java/net/sf/jabref/gui/IncrementalSearcher.java
105	,	 src/main/java/net/sf/jabref/gui/JabRefFrame.java
105	,	 src/main/java/net/sf/jabref/gui/KeyBindingsDialog.java
105	,	 src/main/java/net/sf/jabref/gui/MainTableFormat.java
105	,	 src/main/java/net/sf/jabref/gui/MergeDialog.java
105	,	 src/main/java/net/sf/jabref/gui/MergeEntriesDialog.java
105	,	 src/main/java/net/sf/jabref/gui/PdfPreviewPanel.java
105	,	 src/main/java/net/sf/jabref/gui/PreambleEditor.java
105	,	 src/main/java/net/sf/jabref/gui/PreviewPanel.java
105	,	 src/main/java/net/sf/jabref/gui/ReplaceStringDialog.java
105	,	 src/main/java/net/sf/jabref/gui/RightClickMenu.java
105	,	 src/main/java/net/sf/jabref/gui/SearchManager2.java
105	,	 src/main/java/net/sf/jabref/gui/SearchResultsDialog.java
105	,	 src/main/java/net/sf/jabref/gui/SidePane.java
105	,	 src/main/java/net/sf/jabref/gui/SidePaneComponent.java
105	,	 src/main/java/net/sf/jabref/gui/SidePaneManager.java
105	,	 src/main/java/net/sf/jabref/gui/SortTabsAction.java
105	,	 src/main/java/net/sf/jabref/gui/StringDialog.java
105	,	 src/main/java/net/sf/jabref/gui/SysTray.java
105	,	 src/main/java/net/sf/jabref/gui/WaitForSaveOperation.java
105	,	 src/main/java/net/sf/jabref/gui/entryeditor/EntryEditorTab.java
105	,	 src/main/java/net/sf/jabref/gui/fieldeditors/FileListEditorTransferHandler.java
105	,	 src/main/java/net/sf/jabref/gui/fieldeditors/PreviewPanelTransferHandler.java
105	,	 src/main/java/net/sf/jabref/gui/help/HelpDialog.java
105	,	 src/main/java/net/sf/jabref/gui/journals/AbbreviateAction.java
105	,	 src/main/java/net/sf/jabref/gui/journals/ManageJournalsAction.java
105	,	 src/main/java/net/sf/jabref/gui/journals/ManageJournalsPanel.java
105	,	 src/main/java/net/sf/jabref/gui/journals/UnabbreviateAction.java
105	,	 src/main/java/net/sf/jabref/gui/labelPattern/ResolveDuplicateLabelDialog.java
105	,	 src/main/java/net/sf/jabref/gui/labelPattern/SearchFixDuplicateLabels.java
105	,	 src/main/java/net/sf/jabref/gui/preftabs/EntryEditorPrefsTab.java
105	,	 src/main/java/net/sf/jabref/gui/preftabs/ExternalTab.java
105	,	 src/main/java/net/sf/jabref/gui/preftabs/FileTab.java
105	,	 src/main/java/net/sf/jabref/gui/preftabs/GeneralTab.java
105	,	 src/main/java/net/sf/jabref/gui/preftabs/PreferencesDialog.java
105	,	 src/main/java/net/sf/jabref/gui/preftabs/PreviewPrefsTab.java
105	,	 src/main/java/net/sf/jabref/gui/preftabs/TableColumnsTab.java
105	,	 src/main/java/net/sf/jabref/gui/undo/CountingUndoManager.java
105	,	 src/main/java/net/sf/jabref/gui/undo/UndoableInsertEntry.java
105	,	 src/main/java/net/sf/jabref/gui/undo/UndoableInsertString.java
105	,	 src/main/java/net/sf/jabref/gui/undo/UndoablePreambleChange.java
105	,	 src/main/java/net/sf/jabref/gui/undo/UndoableRemoveEntry.java
105	,	 src/main/java/net/sf/jabref/gui/undo/UndoableRemoveString.java
105	,	 src/main/java/net/sf/jabref/gui/undo/UndoableStringChange.java
105	,	 src/main/java/net/sf/jabref/gui/worker/MarkEntriesAction.java
105	,	 src/main/java/net/sf/jabref/gui/worker/SendAsEMailAction.java
105	,	 src/main/java/net/sf/jabref/imports/AppendDatabaseAction.java
105	,	 src/main/java/net/sf/jabref/imports/AutosaveStartupPrompter.java
105	,	 src/main/java/net/sf/jabref/imports/CheckForNewEntryTypesAction.java
105	,	 src/main/java/net/sf/jabref/imports/EntryFromFileCreatorManager.java
105	,	 src/main/java/net/sf/jabref/imports/GeneralFetcher.java
105	,	 src/main/java/net/sf/jabref/imports/ImportCustomizationDialog.java
105	,	 src/main/java/net/sf/jabref/imports/ImportFormats.java
105	,	 src/main/java/net/sf/jabref/imports/ImportMenuItem.java
105	,	 src/main/java/net/sf/jabref/imports/OpenDatabaseAction.java
105	,	 src/main/java/net/sf/jabref/imports/PostOpenAction.java
105	,	 src/main/java/net/sf/jabref/oo/AdvancedCiteDialog.java
105	,	 src/main/java/net/sf/jabref/oo/CitationManager.java
105	,	 src/main/java/net/sf/jabref/oo/OpenOfficePanel.java
105	,	 src/main/java/net/sf/jabref/oo/StyleSelectDialog.java
105	,	 src/main/java/net/sf/jabref/specialfields/SpecialFieldAction.java
105	,	 src/main/java/net/sf/jabref/specialfields/SpecialFieldDropDown.java
105	,	 src/main/java/net/sf/jabref/specialfields/SpecialFieldMenuAction.java
105	,	 src/main/java/net/sf/jabref/specialfields/SpecialFieldValue.java
105	,	 src/main/java/net/sf/jabref/sql/DBImportExportDialog.java
105	,	 src/main/java/net/sf/jabref/sql/DbConnectAction.java
105	,	 src/main/java/net/sf/jabref/sql/exporter/DBExporter.java
105	,	 src/main/java/net/sf/jabref/sql/importer/DbImportAction.java
105	,	 src/main/java/net/sf/jabref/util/JabRefDesktop.java
105	,	 src/main/java/net/sf/jabref/util/ManageKeywordsAction.java
105	,	 src/main/java/net/sf/jabref/util/MassSetFieldAction.java
105	,	 src/main/java/net/sf/jabref/wizard/auximport/gui/FromAuxDialog.java
105	,	 src/main/java/net/sf/jabref/wizard/integrity/gui/IntegrityMessagePanel.java
105	,	 src/main/java/net/sf/jabref/wizard/integrity/gui/IntegrityWizard.java
105	,	 src/main/java/net/sf/jabref/wizard/text/gui/TextInputDialog.java
105	,	 src/main/java/osx/macadapter/MacAdapter.java
105	,	 src/main/java/spl/PdfImporter.java
105	,	 src/main/java/spl/listener/SplDatabaseChangeListener.java
105	,	 src/test/java/net/sf/jabref/imports/GeneralFetcherTest.java
108	,	src/main/java/net/sf/jabref/model/BibtexString.java
127	,	src/test/java/net/sf/jabref/logic/util/io/URLUtilTest.java
128	,	src/main/java/net/sf/jabref/gui/fieldeditors/TextArea.java
128	,	 src/main/java/net/sf/jabref/gui/fieldeditors/TextField.java
137	,	src/main/java/net/sf/jabref/gui/entryeditor/EntryEditor.java
140	,	src/main/java/net/sf/jabref/SearchBar.java
140	,	 src/main/java/net/sf/jabref/gui/SearchManager.java
143	,	src/main/java/net/sf/jabref/gui/entryeditor/EntryEditorTab.java
147	,	src/main/java/net/sf/jabref/JabRefPreferences.java
147	,	 src/main/java/net/sf/jabref/external/ExternalFileType.java
147	,	 src/main/java/net/sf/jabref/external/ExternalFileTypeEditor.java
147	,	 src/main/java/net/sf/jabref/external/ExternalFileTypeEntryEditor.java
147	,	 src/main/java/net/sf/jabref/external/SynchronizeFileField.java
147	,	 src/main/java/net/sf/jabref/external/UnknownExternalFileType.java
147	,	 src/main/java/net/sf/jabref/importer/EntryFromPDFCreator.java
147	,	 src/main/java/net/sf/jabref/logic/util/io/JabRefDesktop.java
150	,	 src/main/java/net/sf/jabref/JabRefPreferences.java
150	,	 src/main/java/net/sf/jabref/gui/IconTheme.java
150	,	 src/main/java/net/sf/jabref/gui/JabRefFrame.java
150	,	 src/main/java/net/sf/jabref/gui/MainTableFormat.java
150	,	 src/main/java/net/sf/jabref/gui/entryeditor/EntryEditor.java
150	,	 src/main/java/net/sf/jabref/gui/preftabs/EntryEditorPrefsTab.java
150	,	 src/main/java/net/sf/jabref/importer/ImportCustomizationDialog.java
150	,	 src/main/java/net/sf/jabref/logic/integrity/IntegrityCheck.java
